anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,segmento,subseg,hp,count
2026,07,10,AUDI,28,Madrid,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,2
2026,07,10,AUDI,28,Madrid,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,8
2026,07,10,AUDI,28,Madrid,RAC,PHEV,KKL,FOCUS SEGMENT,Standard,2
2026,07,10,AUDI,28,Madrid,RAC,PHEV,UKL2,FOCUS SEGMENT,Standard,8
2026,07,10,BMW,28,Madrid,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,3
2026,07,10,BMW,28,Madrid,Corporate,ICE,GKL,FOCUS SEGMENT,M Performance,1
2026,07,10,BMW,28,Madrid,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,11
2026,07,10,BMW,28,Madrid,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,2
2026,07,10,BMW,28,Madrid,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,17
2026,07,10,BMW,28,Madrid,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,6
2026,07,10,BMW,28,Madrid,Corporate,PHEV,MKL,FOCUS SEGMENT,M,1
2026,07,10,BMW,28,Madrid,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,28,Madrid,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,22
2026,07,10,BMW,28,Madrid,Private,BEV,UKL2,FOCUS SEGMENT,Standard,2
2026,07,10,BMW,28,Madrid,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,28,Madrid,RAC,BEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,28,Madrid,RAC,ICE,KKL,FOCUS SEGMENT,Standard,44
2026,07,10,BMW,28,Madrid,RAC,ICE,MKL,FOCUS SEGMENT,Standard,28
2026,07,10,BMW,28,Madrid,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,46
2026,07,10,BMW,28,Madrid,RAC,PHEV,GKL,FOCUS SEGMENT,M,4
2026,07,10,BMW,28,Madrid,RAC,PHEV,KKL,FOCUS SEGMENT,Standard,9
2026,07,10,BYD,28,Madrid,Corporate,BEV,KKL,REST,Standard,1
2026,07,10,BYD,28,Madrid,Corporate,BEV,UKL1,REST,Standard,1
2026,07,10,BYD,28,Madrid,Corporate,BEV,UKL2,REST,Standard,2
2026,07,10,BYD,28,Madrid,Corporate,PHEV,KKL,REST,Standard,5
2026,07,10,BYD,28,Madrid,Corporate,PHEV,UKL1,REST,Standard,2
2026,07,10,BYD,28,Madrid,Private,BEV,UKL0,REST,Standard,1
2026,07,10,BYD,28,Madrid,Private,BEV,UKL2,REST,Standard,1
2026,07,10,BYD,28,Madrid,Private,PHEV,KKL,REST,Standard,2
2026,07,10,BYD,28,Madrid,Private,PHEV,UKL1,REST,Standard,7
2026,07,10,CHANGAN,28,Madrid,Private,BEV,UKL2,REST,Standard,4
2026,07,10,CHANGAN,28,Madrid,Private,PHEV,UKL2,REST,Standard,2
2026,07,10,CITROEN,28,Madrid,Corporate,ICE,UKL1,REST,Standard,2
2026,07,10,CITROEN,28,Madrid,Corporate,ICE,UKL2,REST,Standard,6
2026,07,10,CITROEN,28,Madrid,Private,BEV,SKL,REST,Standard,1
2026,07,10,CITROEN,28,Madrid,Private,BEV,UKL1,REST,Standard,3
2026,07,10,CITROEN,28,Madrid,Private,ICE,SKL,REST,Standard,1
2026,07,10,CITROEN,28,Madrid,Private,ICE,UKL1,REST,Standard,3
2026,07,10,CITROEN,28,Madrid,Private,ICE,UKL2,REST,Standard,5
2026,07,10,CITROEN,28,Madrid,RAC,BEV,UKL2,REST,Standard,1
2026,07,10,CITROEN,28,Madrid,RAC,ICE,UKL2,REST,Standard,1
2026,07,10,CUPRA,28,Madrid,Corporate,ICE,UKL2,REST,Standard,9
2026,07,10,CUPRA,28,Madrid,Corporate,PHEV,UKL2,REST,Standard,4
2026,07,10,CUPRA,28,Madrid,Private,BEV,UKL1,REST,Standard,2
2026,07,10,CUPRA,28,Madrid,Private,ICE,UKL2,REST,Standard,2
2026,07,10,DACIA,28,Madrid,Corporate,ICE,SKL,REST,Standard,14
2026,07,10,DACIA,28,Madrid,Corporate,ICE,UKL1,REST,Standard,10
2026,07,10,DACIA,28,Madrid,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,DACIA,28,Madrid,Private,ICE,SKL,REST,Standard,4
2026,07,10,DACIA,28,Madrid,Private,ICE,UKL1,REST,Standard,16
2026,07,10,DACIA,28,Madrid,Private,ICE,UKL2,REST,Standard,9
2026,07,10,DACIA,28,Madrid,RAC,ICE,UKL1,REST,Standard,1
2026,07,10,DS,28,Madrid,Corporate,ICE,UKL2,REST,Standard,5
2026,07,10,EBRO,28,Madrid,Corporate,PHEV,UKL2,REST,Standard,1
2026,07,10,EBRO,28,Madrid,Private,ICE,UKL2,REST,Standard,2
2026,07,10,EBRO,28,Madrid,Private,PHEV,UKL2,REST,Standard,2
2026,07,10,FAW,28,Madrid,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,FIAT,28,Madrid,Corporate,ICE,UKL0,REST,Standard,6
2026,07,10,FIAT,28,Madrid,Private,ICE,UKL0,REST,Standard,1
2026,07,10,FIAT,28,Madrid,RAC,ICE,UKL0,REST,Standard,1
2026,07,10,FORD,28,Madrid,Corporate,BEV,UKL1,REST,Standard,1
2026,07,10,FORD,28,Madrid,Corporate,ICE,UKL1,REST,Standard,28
2026,07,10,FORD,28,Madrid,Corporate,ICE,UKL2,REST,Standard,3
2026,07,10,FORD,28,Madrid,Corporate,PHEV,UKL2,REST,Standard,3
2026,07,10,FORD,28,Madrid,Private,BEV,KKL,REST,Standard,1
2026,07,10,FORD,28,Madrid,Private,ICE,UKL1,REST,Standard,1
2026,07,10,FORD,28,Madrid,Private,PHEV,SKL,REST,Standard,1
2026,07,10,FORD,28,Madrid,Private,PHEV,UKL2,REST,Standard,2
2026,07,10,FORD,28,Madrid,RAC,BEV,UKL1,REST,Standard,5
2026,07,10,FORD,28,Madrid,RAC,ICE,MKL,REST,Standard,1
2026,07,10,FORD,28,Madrid,RAC,PHEV,UKL2,REST,Standard,15
2026,07,10,GEELY,28,Madrid,Private,PHEV,UKL2,REST,Standard,4
2026,07,10,HONDA,28,Madrid,Private,ICE,UKL1,REST,Standard,1
2026,07,10,HONDA,28,Madrid,Private,ICE,UKL2,REST,Standard,4
2026,07,10,HYUNDAI,28,Madrid,Corporate,BEV,KKL,REST,Standard,2
2026,07,10,HYUNDAI,28,Madrid,Corporate,BEV,UKL2,REST,Standard,4
2026,07,10,HYUNDAI,28,Madrid,Corporate,ICE,MKL,REST,Standard,1
2026,07,10,HYUNDAI,28,Madrid,Corporate,ICE,UKL1,REST,Standard,3
2026,07,10,HYUNDAI,28,Madrid,Corporate,ICE,UKL2,REST,Standard,4
2026,07,10,HYUNDAI,28,Madrid,Corporate,PHEV,UKL2,REST,Standard,2
2026,07,10,HYUNDAI,28,Madrid,Private,ICE,UKL1,REST,Standard,5
2026,07,10,HYUNDAI,28,Madrid,Private,ICE,UKL2,REST,Standard,5
2026,07,10,JAECOO,28,Madrid,Corporate,ICE,UKL1,REST,Standard,3
2026,07,10,JAECOO,28,Madrid,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,JAECOO,28,Madrid,Corporate,PHEV,KKL,REST,Standard,2
2026,07,10,JAECOO,28,Madrid,Private,ICE,UKL2,REST,Standard,1
2026,07,10,JAECOO,28,Madrid,RAC,ICE,UKL1,REST,Standard,1
2026,07,10,JEEP,28,Madrid,Corporate,ICE,UKL1,REST,Standard,13
2026,07,10,JEEP,28,Madrid,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,JEEP,28,Madrid,Corporate,PHEV,MKL,REST,Standard,1
2026,07,10,KG MOBILITY,28,Madrid,Private,ICE,UKL2,REST,Standard,1
2026,07,10,KIA,28,Madrid,Corporate,BEV,SKL,REST,Standard,1
2026,07,10,KIA,28,Madrid,Corporate,BEV,UKL1,REST,Standard,3
2026,07,10,KIA,28,Madrid,Corporate,ICE,UKL1,REST,Standard,11
2026,07,10,KIA,28,Madrid,Corporate,ICE,UKL2,REST,Standard,18
2026,07,10,KIA,28,Madrid,Private,BEV,KKL,REST,Standard,1
2026,07,10,KIA,28,Madrid,Private,BEV,UKL1,REST,Standard,2
2026,07,10,KIA,28,Madrid,Private,ICE,KKL,REST,Standard,1
2026,07,10,KIA,28,Madrid,Private,ICE,UKL1,REST,Standard,1
2026,07,10,KIA,28,Madrid,Private,ICE,UKL2,REST,Standard,7
2026,07,10,LANCIA,28,Madrid,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,LAND ROVER,28,Madrid,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,5
2026,07,10,LAND ROVER,28,Madrid,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,3
2026,07,10,LAND ROVER,28,Madrid,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,LEAPMOTOR,28,Madrid,Private,BEV,MKL,REST,Standard,1
2026,07,10,LEAPMOTOR,28,Madrid,Private,BEV,UKL0,REST,Standard,3
2026,07,10,LEAPMOTOR,28,Madrid,Private,BEV,UKL2,REST,Standard,2
2026,07,10,LEXUS,28,Madrid,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,LEXUS,28,Madrid,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,2
2026,07,10,LEXUS,28,Madrid,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,1
2026,07,10,LEXUS,28,Madrid,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,LEXUS,28,Madrid,Private,ICE,UKL1,FOCUS SEGMENT,Standard,2
2026,07,10,LYNK & CO,28,Madrid,Corporate,PHEV,UKL2,REST,Standard,3
2026,07,10,LYNK & CO,28,Madrid,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,MAZDA,28,Madrid,Corporate,ICE,UKL2,REST,Standard,11
2026,07,10,MAZDA,28,Madrid,Corporate,PHEV,KKL,REST,Standard,2
2026,07,10,MAZDA,28,Madrid,Private,ICE,KKL,REST,Standard,1
2026,07,10,MAZDA,28,Madrid,Private,ICE,UKL1,REST,Standard,1
2026,07,10,MAZDA,28,Madrid,Private,ICE,UKL2,REST,Standard,6
2026,07,10,MERCEDES,28,Madrid,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,3
2026,07,10,MERCEDES,28,Madrid,Corporate,BEV,MKL,FOCUS SEGMENT,Standard,2
2026,07,10,MERCEDES,28,Madrid,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,3
2026,07,10,MERCEDES,28,Madrid,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,28,Madrid,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,11
2026,07,10,MERCEDES,28,Madrid,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,28,Madrid,Corporate,ICE,MKL,REST,Standard,3
2026,07,10,MERCEDES,28,Madrid,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,10
2026,07,10,MERCEDES,28,Madrid,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,9
2026,07,10,MERCEDES,28,Madrid,Corporate,PHEV,MKL,FOCUS SEGMENT,M Performance,2
2026,07,10,MERCEDES,28,Madrid,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,28,Madrid,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,9
2026,07,10,MERCEDES,28,Madrid,Private,BEV,UKL2,FOCUS SEGMENT,Standard,8
2026,07,10,MERCEDES,28,Madrid,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,28,Madrid,Private,PHEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,28,Madrid,Private,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,28,Madrid,RAC,ICE,MKL,REST,Standard,1
2026,07,10,MERCEDES,28,Madrid,RAC,PHEV,UKL2,FOCUS SEGMENT,Standard,7
2026,07,10,MG,28,Madrid,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,MG,28,Madrid,Corporate,PHEV,KKL,REST,Standard,1
2026,07,10,MG,28,Madrid,Private,ICE,UKL1,REST,Standard,9
2026,07,10,MG,28,Madrid,Private,PHEV,KKL,REST,Standard,7
2026,07,10,MG,28,Madrid,RAC,ICE,UKL1,REST,Standard,3
2026,07,10,MINI,28,Madrid,Corporate,BEV,UKL1,FOCUS SEGMENT,Standard,2
2026,07,10,MINI,28,Madrid,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MINI,28,Madrid,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,9
2026,07,10,MINI,28,Madrid,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MINI,28,Madrid,Private,BEV,UKL1,FOCUS SEGMENT,JCW,1
2026,07,10,MINI,28,Madrid,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,MINI,28,Madrid,RAC,BEV,UKL1,FOCUS SEGMENT,Standard,2
2026,07,10,MINI,28,Madrid,RAC,BEV,UKL2,FOCUS SEGMENT,Standard,13
2026,07,10,MINI,28,Madrid,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,38
2026,07,10,MITSUBISHI,28,Madrid,Corporate,ICE,UKL1,REST,Standard,2
2026,07,10,MITSUBISHI,28,Madrid,Corporate,PHEV,KKL,REST,Standard,3
2026,07,10,MITSUBISHI,28,Madrid,Private,PHEV,KKL,REST,Standard,1
2026,07,10,NISSAN,28,Madrid,Corporate,ICE,KKL,REST,Standard,3
2026,07,10,NISSAN,28,Madrid,Corporate,ICE,UKL1,REST,Standard,8
2026,07,10,NISSAN,28,Madrid,Corporate,ICE,UKL2,REST,Standard,22
2026,07,10,NISSAN,28,Madrid,Private,ICE,KKL,REST,Standard,3
2026,07,10,NISSAN,28,Madrid,Private,ICE,UKL2,REST,Standard,5
2026,07,10,OMODA,28,Madrid,Corporate,ICE,UKL2,REST,Standard,3
2026,07,10,OMODA,28,Madrid,Corporate,PHEV,KKL,REST,Standard,1
2026,07,10,OMODA,28,Madrid,Private,ICE,UKL2,REST,Standard,1
2026,07,10,OMODA,28,Madrid,Private,PHEV,KKL,REST,Standard,1
2026,07,10,OMODA,28,Madrid,RAC,ICE,UKL2,REST,Standard,3
2026,07,10,OPEL,28,Madrid,Corporate,ICE,SKL,REST,Standard,5
2026,07,10,OPEL,28,Madrid,Corporate,ICE,UKL1,REST,Standard,12
2026,07,10,OPEL,28,Madrid,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,OPEL,28,Madrid,Private,ICE,KKL,REST,Standard,1
2026,07,10,OPEL,28,Madrid,Private,ICE,UKL1,REST,Standard,2
2026,07,10,OPEL,28,Madrid,Private,ICE,UKL2,REST,Standard,3
2026,07,10,PEUGEOT,28,Madrid,Corporate,ICE,KKL,REST,Standard,1
2026,07,10,PEUGEOT,28,Madrid,Corporate,ICE,SKL,REST,Standard,16
2026,07,10,PEUGEOT,28,Madrid,Corporate,ICE,UKL1,REST,Standard,52
2026,07,10,PEUGEOT,28,Madrid,Corporate,ICE,UKL2,REST,Standard,8
2026,07,10,PEUGEOT,28,Madrid,Corporate,PHEV,KKL,REST,Standard,1
2026,07,10,PEUGEOT,28,Madrid,Private,BEV,UKL2,REST,Standard,1
2026,07,10,PEUGEOT,28,Madrid,Private,ICE,UKL1,REST,Standard,10
2026,07,10,PEUGEOT,28,Madrid,Private,ICE,UKL2,REST,Standard,1
2026,07,10,PEUGEOT,28,Madrid,Private,PHEV,UKL2,REST,Standard,2
2026,07,10,PEUGEOT,28,Madrid,RAC,BEV,UKL1,REST,Standard,3
2026,07,10,PEUGEOT,28,Madrid,RAC,ICE,SKL,REST,Standard,16
2026,07,10,PEUGEOT,28,Madrid,RAC,ICE,UKL1,REST,Standard,33
2026,07,10,POLESTAR,28,Madrid,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,PORSCHE,28,Madrid,Corporate,BEV,KKL,FOCUS SEGMENT,M,1
2026,07,10,PORSCHE,28,Madrid,Corporate,BEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,PORSCHE,28,Madrid,Corporate,PHEV,GKL,FOCUS SEGMENT,Standard,1
2026,07,10,PORSCHE,28,Madrid,Private,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,RENAULT,28,Madrid,Corporate,BEV,UKL0,REST,Standard,1
2026,07,10,RENAULT,28,Madrid,Corporate,BEV,UKL1,REST,Standard,1
2026,07,10,RENAULT,28,Madrid,Corporate,BEV,UKL2,REST,Standard,3
2026,07,10,RENAULT,28,Madrid,Corporate,ICE,KKL,REST,Standard,1
2026,07,10,RENAULT,28,Madrid,Corporate,ICE,SKL,REST,Standard,2
2026,07,10,RENAULT,28,Madrid,Corporate,ICE,UKL1,REST,Standard,18
2026,07,10,RENAULT,28,Madrid,Corporate,ICE,UKL2,REST,Standard,10
2026,07,10,RENAULT,28,Madrid,Corporate,PHEV,UKL2,REST,Standard,1
2026,07,10,RENAULT,28,Madrid,Private,ICE,KKL,REST,Standard,1
2026,07,10,RENAULT,28,Madrid,Private,ICE,UKL1,REST,Standard,13
2026,07,10,RENAULT,28,Madrid,Private,ICE,UKL2,REST,Standard,4
2026,07,10,RENAULT,28,Madrid,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,SEAT,28,Madrid,Corporate,ICE,UKL1,REST,Standard,42
2026,07,10,SEAT,28,Madrid,Corporate,ICE,UKL2,REST,Standard,10
2026,07,10,SEAT,28,Madrid,Corporate,PHEV,UKL2,REST,Standard,1
2026,07,10,SEAT,28,Madrid,Private,ICE,UKL1,REST,Standard,3
2026,07,10,SEAT,28,Madrid,Private,ICE,UKL2,REST,Standard,4
2026,07,10,SEAT,28,Madrid,RAC,ICE,UKL1,REST,Standard,8
2026,07,10,SKODA,28,Madrid,Corporate,BEV,UKL2,REST,Standard,2
2026,07,10,SKODA,28,Madrid,Corporate,ICE,KKL,REST,Standard,3
2026,07,10,SKODA,28,Madrid,Corporate,ICE,UKL1,REST,Standard,3
2026,07,10,SKODA,28,Madrid,Corporate,ICE,UKL2,REST,Standard,5
2026,07,10,SKODA,28,Madrid,Corporate,PHEV,KKL,REST,Standard,1
2026,07,10,SKODA,28,Madrid,Private,ICE,UKL1,REST,Standard,2
2026,07,10,SUZUKI,28,Madrid,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,SUZUKI,28,Madrid,Private,ICE,UKL2,REST,Standard,1
2026,07,10,TESLA,28,Madrid,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,2
2026,07,10,TOYOTA,28,Madrid,Corporate,BEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,28,Madrid,Corporate,ICE,SKL,REST,Standard,14
2026,07,10,TOYOTA,28,Madrid,Corporate,ICE,UKL0,REST,Standard,1
2026,07,10,TOYOTA,28,Madrid,Corporate,ICE,UKL1,REST,Standard,46
2026,07,10,TOYOTA,28,Madrid,Corporate,ICE,UKL2,REST,Standard,16
2026,07,10,TOYOTA,28,Madrid,Corporate,PHEV,UKL1,REST,Standard,3
2026,07,10,TOYOTA,28,Madrid,Corporate,PHEV,UKL2,REST,Standard,6
2026,07,10,TOYOTA,28,Madrid,Private,BEV,UKL1,REST,Standard,1
2026,07,10,TOYOTA,28,Madrid,Private,BEV,UKL2,REST,Standard,4
2026,07,10,TOYOTA,28,Madrid,Private,ICE,UKL1,REST,Standard,36
2026,07,10,TOYOTA,28,Madrid,Private,ICE,UKL2,REST,Standard,25
2026,07,10,TOYOTA,28,Madrid,Private,PHEV,UKL1,REST,Standard,3
2026,07,10,TOYOTA,28,Madrid,Private,PHEV,UKL2,REST,Standard,16
2026,07,10,TOYOTA,28,Madrid,RAC,BEV,UKL1,REST,Standard,3
2026,07,10,TOYOTA,28,Madrid,RAC,ICE,UKL1,REST,Standard,13
2026,07,10,TOYOTA,28,Madrid,RAC,ICE,UKL2,REST,Standard,2
2026,07,10,VOLKSWAGEN,28,Madrid,Corporate,BEV,SKL,REST,Standard,1
2026,07,10,VOLKSWAGEN,28,Madrid,Corporate,BEV,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,28,Madrid,Corporate,ICE,SKL,REST,Standard,7
2026,07,10,VOLKSWAGEN,28,Madrid,Corporate,ICE,UKL1,REST,Standard,15
2026,07,10,VOLKSWAGEN,28,Madrid,Corporate,ICE,UKL2,REST,Standard,94
2026,07,10,VOLKSWAGEN,28,Madrid,Corporate,PHEV,MKL,REST,Standard,1
2026,07,10,VOLKSWAGEN,28,Madrid,Corporate,PHEV,SKL,REST,Standard,6
2026,07,10,VOLKSWAGEN,28,Madrid,Corporate,PHEV,UKL2,REST,Standard,7
2026,07,10,VOLKSWAGEN,28,Madrid,Private,BEV,MKL,REST,Standard,1
2026,07,10,VOLKSWAGEN,28,Madrid,Private,ICE,UKL2,REST,Standard,6
2026,07,10,VOLKSWAGEN,28,Madrid,Private,PHEV,SKL,REST,Standard,2
2026,07,10,VOLKSWAGEN,28,Madrid,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,VOLKSWAGEN,28,Madrid,RAC,ICE,UKL1,REST,Standard,1
2026,07,10,VOLKSWAGEN,28,Madrid,RAC,PHEV,UKL2,REST,Standard,1
2026,07,10,VOLVO,28,Madrid,Corporate,BEV,MKL,FOCUS SEGMENT,Standard,2
2026,07,10,VOLVO,28,Madrid,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,3
2026,07,10,VOLVO,28,Madrid,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,10
2026,07,10,VOLVO,28,Madrid,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,7
2026,07,10,VOLVO,28,Madrid,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,12
2026,07,10,VOLVO,28,Madrid,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,3
2026,07,10,VOLVO,28,Madrid,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,XPENG,28,Madrid,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,2
2026,07,10,XPENG,28,Madrid,Private,BEV,KKL,FOCUS SEGMENT,Standard,2
2026,07,10,ALPINE,29,Málaga,Private,BEV,UKL1,REST,Standard,1
2026,07,10,AUDI,29,Málaga,Private,ICE,UKL1,FOCUS SEGMENT,Standard,1
2026,07,10,BMW,29,Málaga,Private,ICE,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BYD,29,Málaga,Private,BEV,KKL,REST,Standard,1
2026,07,10,BYD,29,Málaga,Private,BEV,UKL0,REST,Standard,1
2026,07,10,CHANGAN,29,Málaga,Private,PHEV,UKL2,REST,Standard,1
2026,07,10,CITROEN,29,Málaga,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,CITROEN,29,Málaga,Corporate,ICE,UKL2,REST,Standard,1
2026,07,10,CITROEN,29,Málaga,Private,BEV,UKL1,REST,Standard,1
2026,07,10,CUPRA,29,Málaga,Corporate,BEV,UKL1,REST,Standard,1
2026,07,10,CUPRA,29,Málaga,Private,ICE,UKL2,REST,Standard,1
2026,07,10,DACIA,29,Málaga,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,DACIA,29,Málaga,Private,ICE,UKL1,REST,Standard,1
2026,07,10,DACIA,29,Málaga,Private,ICE,UKL2,REST,Standard,1
2026,07,10,EBRO,29,Málaga,Private,ICE,UKL2,REST,Standard,1
2026,07,10,FORD,29,Málaga,Private,ICE,SKL,REST,Standard,1
2026,07,10,FORD,29,Málaga,Private,ICE,UKL1,REST,Standard,1
2026,07,10,FORD,29,Málaga,Private,ICE,UKL2,REST,Standard,3
2026,07,10,JAECOO,29,Málaga,Private,ICE,UKL2,REST,Standard,1
2026,07,10,LEAPMOTOR,29,Málaga,Private,BEV,MKL,REST,Standard,1
2026,07,10,LEAPMOTOR,29,Málaga,Private,BEV,UKL0,REST,Standard,1
2026,07,10,LEAPMOTOR,29,Málaga,Private,BEV,UKL2,REST,Standard,1
2026,07,10,MAZDA,29,Málaga,Private,ICE,UKL2,REST,Standard,1
2026,07,10,MERCEDES,29,Málaga,Corporate,ICE,MKL,REST,Standard,1
2026,07,10,MERCEDES,29,Málaga,Private,ICE,KKL,FOCUS SEGMENT,Standard,1
2026,07,10,MERCEDES,29,Málaga,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,10
2026,07,10,MITSUBISHI,29,Málaga,Private,PHEV,KKL,REST,Standard,1
2026,07,10,OMODA,29,Málaga,Private,ICE,UKL2,REST,Standard,1
2026,07,10,OPEL,29,Málaga,Private,ICE,KKL,REST,Standard,1
2026,07,10,OPEL,29,Málaga,Private,ICE,UKL1,REST,Standard,1
2026,07,10,PEUGEOT,29,Málaga,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,PEUGEOT,29,Málaga,Private,ICE,UKL2,REST,Standard,2
2026,07,10,PORSCHE,29,Málaga,Corporate,ICE,GKL,FOCUS SEGMENT,M Performance,1
2026,07,10,PORSCHE,29,Málaga,Private,ICE,GKL,FOCUS SEGMENT,Standard,1
2026,07,10,RENAULT,29,Málaga,Private,BEV,UKL1,REST,Standard,1
2026,07,10,RENAULT,29,Málaga,Private,ICE,UKL1,REST,Standard,3
2026,07,10,SEAT,29,Málaga,Private,ICE,UKL2,REST,Standard,2
2026,07,10,SEAT,29,Málaga,RAC,ICE,UKL1,REST,Standard,44
2026,07,10,SKODA,29,Málaga,Private,ICE,UKL1,REST,Standard,1
2026,07,10,TOYOTA,29,Málaga,Private,ICE,UKL1,REST,Standard,1
2026,07,10,VOLKSWAGEN,29,Málaga,Corporate,ICE,UKL1,REST,Standard,1
2026,07,10,VOLKSWAGEN,29,Málaga,Private,ICE,UKL1,REST,Standard,1
2026,07,10,VOLVO,29,Málaga,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,1
2026,07,10,AUDI,30,Murcia,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,2
2026,07,10,BMW,30,Murcia,Private,BEV,UKL2,FOCUS SEGMENT,Standard,1
2026,07,10,BYD,30,Murcia,Private,BEV,UKL0,REST,Standard,1
2026,07,10,BYD,30,Murcia,Private,PHEV,KKL,REST,Standard,1
2026,07,10,CHANGAN,30,Murcia,Private,BEV,UKL2,REST,Standard,1
2026,07,10,CITROEN,30,Murcia,Private,ICE,UKL1,REST,Standard,1
2026,07,10,CITROEN,30,Murcia,Private,ICE,UKL2,REST,Standard,1
2026,07,10,DACIA,30,Murcia,Private,ICE,SKL,REST,Standard,1
2026,07,10,DACIA,30,Murcia,Private,ICE,UKL1,REST,Standard,3
2026,07,10,DACIA,30,Murcia,Private,ICE,UKL2,REST,Standard,3
