brand,version_dgt,model,segment,subsegment,high_perf,body_type,fuel,fuel_type
SKODA,1.0 TSI 70KW (95CV) EMOTION,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 70KW 95CV TM 5V ACTIVE,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 70KW 95CV TM 5V AMBITI,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 70KW 95CV TM 5V EMOTIO,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 70KW 95CV TM 5V SPORT,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 70KW 95CV TM 5V STYLE,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 70KW AMBITION,FABIA,UKL1,REST,Standard,ESTATE,Gasolina,ICE
SKODA,1.0 TSI 70KW DSG BLACK EDITION,FABIA,UKL1,REST,Standard,ESTATE,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) ACTIVE,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) AMBITION,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) DSG AMBI,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) DSG EMOT,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) DSG MONT,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) DSG SCOU,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) DSG SPOR,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) DSG STYL,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) EMOTION,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) SCOUT,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) SPORT,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81 KW (110CV) STYLE,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.0 TSI 81KW (110 CV) SELECTIO,KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) ACTIVE,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) AMBITION,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) DSG AMBIT,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) DSG EMOTI,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) DSG MONTE,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) DSG SPORT,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) DSG STYLE,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) EMOTION,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) SPORT,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) SPORT PLU,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW (110CV) STYLE,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV DSG AMBITIO,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV DSG EMOTION,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV DSG MONTECA,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV DSG SPORT,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV DSG STYLE,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV MANUAL AMBI,OCTAVIA,UKL2,REST,Standard,ESTATE,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV MT 5V AMBIT,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV MT 5V EMOTI,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV MT 5V MONTE,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV MT 5V SPORT,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW 110CV MT 5V STYLE,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW AMBITION,FABIA,UKL1,REST,Standard,ESTATE,Gasolina,ICE
SKODA,1.0 TSI 81KW BLACK EDITION,FABIA,UKL1,REST,Standard,ESTATE,Gasolina,ICE
SKODA,1.0 TSI 81KW COLOR CONCEPT,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.0 TSI 81KW MONTE CARLO,FABIA,UKL1,REST,Standard,ESTATE,Gasolina,ICE
SKODA,1.0 TSI MHEV 81KW 110CV DSG AM,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
SKODA,1.0 TSI MHEV 81KW 110CV DSG SE,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
SKODA,1.0 TSI MHEV 81KW DSG AMBITION,OCTAVIA,UKL2,REST,Standard,ESTATE,Gasolina Mild Hybrid,ICE
SKODA,1.0 TSI MHEV 81KW DSG SELECTIO,OCTAVIA,UKL2,REST,Standard,ESTATE,Gasolina Mild Hybrid,ICE
SKODA,1.4  PHEV 180KW 245CV DSG RS,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gasolina/Electrico Enchufable,PHEV
SKODA,1.4 PHEV 150KW 204CV DSG STYLE,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gasolina/Electrico Enchufable,PHEV
SKODA,1.4 TSI 110KW 150CV/150KW 204C,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gasolina/Electrico Enchufable,PHEV
SKODA,1.4 TSI IV 150KW 204 CV DSG PH,OCTAVIA,UKL2,REST,Standard,ESTATE,Gasolina/Electrico Enchufable,PHEV
SKODA,1.4 TSI IV 180KW 245 CV DSG PH,OCTAVIA,UKL2,REST,Standard,ESTATE,Gasolina/Electrico Enchufable,PHEV
SKODA,1.4 TSI IV PHEV 150KW 204CV DS,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gasolina/Electrico Enchufable,PHEV
SKODA,1.4 TSI IV PHEV 160KW 218 L&K,SUPERB,KKL,REST,Standard,ESTATE,Gasolina/Electrico Enchufable,PHEV
SKODA,1.4 TSI IV PHEV 160KW 218CV DS,SUPERB,KKL,REST,Standard,SEDAN,Gasolina/Electrico Enchufable,PHEV
SKODA,1.4 TSI IV PHEV 160KW 218CV SP,SUPERB,KKL,REST,Standard,ESTATE,Gasolina/Electrico Enchufable,PHEV
SKODA,1.4 TSI IV PHEV 160KW 218CV ST,SUPERB,KKL,REST,Standard,ESTATE,Gasolina/Electrico Enchufable,PHEV
SKODA,1.4 TSI PHEV 160KW 218CV DSG S,SUPERB,KKL,REST,Standard,SEDAN,Gasolina/Electrico Enchufable,PHEV
SKODA,1.5 TSI 110 KW (150 CV) AMBITI,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150 CV) DSG AM,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150 CV) DSG EM,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150 CV) DSG MO,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150 CV) DSG SP,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150 CV) DSG ST,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150 CV) MONTEC,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150 CV) SPORT,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150 CV) SPORT ,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150 CV) STYLE,SCALA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) AMBITIO,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) DSG AMB,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) DSG EMO,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) DSG MON,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) DSG SCO,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) DSG SPO,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) DSG STY,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) EMOTION,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) MONTECA,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) SCOUT,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) SPORT,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110 KW (150CV) STYLE,KAMIQ,UKL1,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110KW (150 CV) ACT DES,KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,1.5 TSI 110KW (150 CV) ACT DSG,KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,1.5 TSI 110KW (150 CV) ACT SEL,KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV 4X2 AMBITI,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV 4X2 DSG AM,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV 4X2 DSG L&,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV 4X2 SPORTL,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV ACTIVE,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV DSG 4X2 SP,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV DSG 4X2 ST,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV DSG AMBITI,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV DSG L&K,SUPERB,KKL,REST,Standard,SEDAN,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV DSG MHEV S,OCTAVIA,UKL2,REST,Standard,ESTATE,Gasolina Mild Hybrid,ICE
SKODA,1.5 TSI 110KW 150CV DSG MONTEC,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV DSG SCOUT,SUPERB,KKL,REST,Standard,ESTATE,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV DSG SPORT,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV DSG SPORTL,SUPERB,KKL,REST,Standard,ESTATE,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV DSG STYLE,FABIA,UKL1,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110KW 150CV MANUAL STY,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,1.5 TSI 110KW DSG AMBITION,SUPERB,KKL,REST,Standard,SEDAN,Gasolina,ICE
SKODA,1.5 TSI 110KW DSG CLEVER,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110KW DSG L&K,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,1.5 TSI 110KW DSG STYLE,SUPERB,KKL,REST,Standard,SEDAN,Gasolina,ICE
SKODA,1.5 TSI 96KW 130CV DSG G-TEC A,OCTAVIA,UKL2,REST,Standard,ESTATE,Gas natural comprimido (GNC),ICE
SKODA,1.5 TSI 96KW 130CV MANUAL G-TE,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gas natural comprimido (GNC),ICE
SKODA,1.5 TSI MHEV 110KW 150CV DSG A,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
SKODA,1.5 TSI MHEV 110KW 150CV DSG M,OCTAVIA,UKL2,REST,Standard,ESTATE,Gasolina Mild Hybrid,ICE
SKODA,1.5 TSI MHEV 110KW 150CV DSG S,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
SKODA,2.0 TDI 110KW 150 ADBLUE DSG 4,KODIAQ,KKL,REST,Standard,SAV,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV 4X2 DSG AM,KODIAQ,KKL,REST,Standard,SAV,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV ADBLUE DSG,KODIAQ,KKL,REST,Standard,SAV,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG 4WD AM,KODIAQ,KKL,REST,Standard,SAV,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG 4X4 SC,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG AMBITI,OCTAVIA,UKL2,REST,Standard,HACH 5P,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG L&K,SUPERB,KKL,REST,Standard,SEDAN,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG SCOUT,SUPERB,KKL,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG SELECT,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG SPORT,OCTAVIA,UKL2,REST,Standard,HACH 5P,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG SPORT ,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG SPORTL,SUPERB,KKL,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG STYLE,OCTAVIA,UKL2,REST,Standard,HACH 5P,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV DSG STYLE ,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV MANUAL AMB,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 110KW 150CV MANUAL STY,OCTAVIA,UKL2,REST,Standard,HACH 5P,Diesel,ICE
SKODA,2.0 TDI 110KW AMBITION,OCTAVIA,UKL2,REST,Standard,HACH 5P,Diesel,ICE
SKODA,2.0 TDI 110KW DSG AMBITION,SUPERB,KKL,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 110KW DSG STYLE,SUPERB,KKL,REST,Standard,SEDAN,Diesel,ICE
SKODA,2.0 TDI 110KW STYLE,SUPERB,KKL,REST,Standard,SEDAN,Diesel,ICE
SKODA,2.0 TDI 140KW 150CV ADBLUE DSG,KODIAQ,KKL,REST,Standard,SAV,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV ADBLUE DSG,KODIAQ,KKL,REST,Standard,SAV,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG 4WD L&,KODIAQ,KKL,REST,Standard,SAV,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG 4WD SC,SUPERB,KKL,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG 4WD SP,SUPERB,KKL,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG 4WD ST,KODIAQ,KKL,REST,Standard,SAV,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG 4X4 SC,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG 7 4X4 ,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG L&K,SUPERB,KKL,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG RS,OCTAVIA,UKL2,REST,Standard,HACH 5P,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG RS COM,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG SCOUT,SUPERB,KKL,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG SPORTL,SUPERB,KKL,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 147KW 200CV DSG STYLE,SUPERB,KKL,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 147KW DSG 200CV 4WD SP,SUPERB,KKL,REST,Standard,SEDAN,Diesel,ICE
SKODA,2.0 TDI 147KW DSG STYLE,SUPERB,KKL,REST,Standard,SEDAN,Diesel,ICE
SKODA,2.0 TDI 85KW 1150CV DSG AMBITI,OCTAVIA,UKL2,REST,Standard,HACH 5P,Diesel,ICE
SKODA,2.0 TDI 85KW 115CV  MANUAL ACT,OCTAVIA,UKL2,REST,Standard,HACH 5P,Diesel,ICE
SKODA,2.0 TDI 85KW 115CV DSG AMBITIO,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 85KW 115CV MANUAL ACTI,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 85KW 115CV MANUAL AMBI,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TDI 85KW 115CV MANUAL SELE,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0 TSI 140KW 190 CV DSG 4WD S,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,2.0 TSI 140KW 190CV DSG 4WD L&,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,2.0 TSI 140KW 190CV DSG 4WD SP,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,2.0 TSI 140KW 190CV DSG 7 4X4 ,OCTAVIA,UKL2,REST,Standard,ESTATE,Gasolina,ICE
SKODA,2.0 TSI 140KW 190CV DSG SPORTL,SUPERB,KKL,REST,Standard,SEDAN,Gasolina,ICE
SKODA,2.0 TSI 140KW 200CV DSG 7V 4X4,OCTAVIA,UKL2,REST,Standard,ESTATE,Gasolina,ICE
SKODA,2.0 TSI 180KW 245CV DSG RS,KODIAQ,KKL,REST,Standard,SAV,Gasolina,ICE
SKODA,2.0 TSI 180KW 245CV DSG RS COM,OCTAVIA,UKL2,REST,Standard,ESTATE,Gasolina,ICE
SKODA,2.0 TSI 180KW 245CV DSG RS PLU,OCTAVIA,UKL2,REST,Standard,HACH 5P,Gasolina,ICE
SKODA,2.0 TSI 206KW 280CV DSG 4WD SP,SUPERB,KKL,REST,Standard,SEDAN,Gasolina,ICE
SKODA,2.0TDI 110KW 150CV DSG 4X4 SCO,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0TDI 147KW 200CV DSG 4X4 SCO,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,2.0TDI 147KW 200CV DSG RS COMB,OCTAVIA,UKL2,REST,Standard,ESTATE,Diesel,ICE
SKODA,ACTIVE 1.0 TSI 81KW (110 CV),KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,ACTIVE 2.0 TDI 85KW (115 CV),KAROQ,UKL2,REST,Standard,SAT,Diesel,ICE
SKODA,AMBITION 1.0 TSI 81KW (110 CV),KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,AMBITION 1.5 TSI 110KW (150 CV,KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,AMBITION 2.0 TDI 110KW (150 CV,KAROQ,UKL2,REST,Standard,SAT,Diesel,ICE
SKODA,AMBITION 2.0 TDI 85KW (115 CV),KAROQ,UKL2,REST,Standard,SAT,Diesel,ICE
SKODA,ENYAQ COUPE IV 132KW 180CV 60,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ COUPE IV 150KW 204CV 80,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ COUPE IV 150KW 204CV SPO,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ COUPE IV 195KW 265CV 80X,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ COUPE IV 220KW 299CV RS,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ COUPE IV 220KW 300CV RS,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ IV 132KW 180CV 60,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ IV 150KW 204CV 80,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ IV 150KW 204CV SPORTLINE,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ IV 195KW 265CV 80-4X4,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ IV 195KW 265CV 80X,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ IV 195KW 265CV SPORTLINE,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,ENYAQ IV 220KW 300CV RS,ENYAQ,UKL2,REST,Standard,SAV,Electrico,BEV
SKODA,SPORTLINE 1.5 TSI 110KW (150 C,KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,SPORTLINE 2.0 TDI 110KW (150 C,KAROQ,UKL2,REST,Standard,SAT,Diesel,ICE
SKODA,SPORTLINE 2.0 TDI 85KW (115 CV,KAROQ,UKL2,REST,Standard,SAT,Diesel,ICE
SKODA,SPORTLINE 2.0 TSI 140KW (190 C,KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,STYLE 1.5 TSI 110KW (150 CV) A,KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,STYLE 1.5 TSI 110KW (150 CV) D,KAROQ,UKL2,REST,Standard,SAT,Gasolina,ICE
SKODA,STYLE 2.0 TDI 110KW (150 CV),KAROQ,UKL2,REST,Standard,SAT,Diesel,ICE
SKODA,STYLE 2.0 TDI 110KW (150 CV) D,KAROQ,UKL2,REST,Standard,SAT,Diesel,ICE
SKODA,STYLE 2.0 TDI 85 KW (115 CV) D,KAROQ,UKL2,REST,Standard,SAT,Diesel,ICE
SKYWELL,ET5,ET5,UKL2,REST,Standard,SAV,Electrico,BEV
SMART,#1 BRABUS,#1,UKL2,FOCUS SEGMENT,Standard,SAV,Electrico,BEV
SMART,#1 LAUNCH EDITION,#1,UKL2,FOCUS SEGMENT,Standard,SAV,Electrico,BEV
SMART,#1 PREMIUM,#1,UKL2,FOCUS SEGMENT,Standard,SAV,Electrico,BEV
SMART,#1 PRO+,#1,UKL2,FOCUS SEGMENT,Standard,SAV,Electrico,BEV
SMART,#3 25TH ANNIVERSAY EDITION,#3,UKL2,FOCUS SEGMENT,Standard,SAV,Electrico,BEV
SMART,60KW ED CABRIO BATTERY,FORTWO,UKL0,REST,Standard,CABRIO,Electrico,BEV
SMART,60KW ED COUPE BATTERY,FORTWO,UKL0,REST,Standard,HACH 3P,Electrico,BEV
SMART,EQ CABRIO,FORTWO,UKL0,REST,Standard,HACH 3P,Electrico,BEV
SMART,EQ COUPE,FORTWO,UKL0,REST,Standard,HACH 3P,Electrico,BEV
SSANGYONG,D16T 4X2 LIMITED 100KW (136CV),KORANDO K4,KKL,REST,Standard,SAV,Diesel,ICE
SSANGYONG,D16T 4X2 PREMIUM 100KW (136CV),KORANDO K4,KKL,REST,Standard,SAV,Diesel,ICE
SSANGYONG,D16T 4X2 URBAN AUTO,KORANDO K4,KKL,REST,Standard,SAV,Diesel,ICE
SSANGYONG,D16T 4X2 URBAN PLUS AUTO,KORANDO K4,KKL,REST,Standard,SAV,Diesel,ICE
SSANGYONG,D22 DTR 4X4 LIMITED AUTO 7 PLA,REXTON,MKL,REST,Standard,SAV,Diesel,ICE
SSANGYONG,D22 DTR 4X4 PREMIUM AUTO 7 PLA,REXTON,MKL,REST,Standard,SAV,Diesel,ICE
SSANGYONG,D22 DTR 4X4 PRO AUTO 7 PLAZAS,REXTON,MKL,REST,Standard,SAV,Diesel,ICE
SSANGYONG,D22T 4X2 LIMITED AUTO 7 PLAZAS,REXTON,MKL,REST,Standard,SAV,Diesel,ICE
SSANGYONG,E-MOTION LIMITED AUTO,KORANDO K4,KKL,REST,Standard,SAV,Electrico,BEV
SSANGYONG,E-MOTION URBAN AUTO,KORANDO K4,KKL,REST,Standard,SAV,Electrico,BEV
SSANGYONG,G12 LINE 2WD,TIVOLI,UKL1,REST,Standard,SAV,Gasolina,ICE
SSANGYONG,G12 URBAN PLUS 2WD,TIVOLI,UKL1,REST,Standard,SAV,Gasolina,ICE
SSANGYONG,G15 LIMITED 2WD,TIVOLI,UKL1,REST,Standard,SAV,Gasolina,ICE
SSANGYONG,G15 LIMITED 2WD AUTO,TIVOLI,UKL1,REST,Standard,SAV,Gasolina,ICE
SSANGYONG,G15 URBAN 2WD AUTO,TIVOLI,UKL1,REST,Standard,SAV,Gasolina,ICE
SSANGYONG,G15 URBAN PLUS 2WD AUTO,TIVOLI,UKL1,REST,Standard,SAV,Gasolina,ICE
SSANGYONG,G15T 4X2 LIFE,TORRES,KKL,REST,Standard,SAV,Gasolina,ICE
SSANGYONG,G15T 4X2 LIFE AT,TORRES,KKL,REST,Standard,SAV,Gasolina,ICE
SSANGYONG,G15T 4X2 LIMITED 109KW (149CV),KORANDO K4,KKL,REST,Standard,SAV,Gasolina,ICE
