brand,dealer_id,dealer_name,point_of_sale,point_of_sale_id,address,postcode,city,province,latitude,longitude,source_kind,source_confidence,source_url,retrieved_date
Dacia,72416514,"T. JIMENEZ CHOCLAN, S.L.","TALLERES JIMENEZ CHOCLAN, S.L.",72416514_001,"MAQUEDA,123",28024,MADRID,,40.3880381,-3.7618764,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72405412,"COTA AUTOMOCION, S.A.","COTA AUTOMOCION, S.A.",72405412_001,OCA 7-9,28025,MADRID,,40.3888973,-3.7329217,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72412056,"COTA AUTOMOCION, S.A.","COTA AUTOMOCION, S.A.",72412056_001,"CAMINO VIEJO LEGANES, 170,172 Y 241",28025,MADRID,,40.3793880,-3.7323920,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72415900,"RRG MADRID,S.A. (CENTRAL)",RRG MADRID (C/ALCALÁ),72415900_001,"C/ALCALA, 520",28027,MADRID,,40.4413500,-3.6236404,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72415200,"JOSE JURADO, S.A.U",JOSE JURADO (V. MATAMALA),72415200_001,"VIZCONDE DE MATAMALA, 9",28028,MADRID,,40.4263568,-3.6639688,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72405420,"RRG MADRID,S.A. (CENTRAL)",RRG MADRID (SINESIO DELGADO),72405420_001,"CALLE SINESIO DELGADO, Nº 58",28029,MADRID,,40.4716617,-3.7103929,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72405454,"JOSE JURADO, S.A.U","JOSE JURADO, S.A.U.",72405454_001,"AVDA. DE LA ALBUFERA, 319",28031,MADRID,,40.3843528,-3.6318339,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72405096,"J.J.J. MOTOR TUREGANO, S.L.","J.J.J. MOTOR TUREGANO, S.L.",72405096_001,"LEZAMA, 3-A",28034,MADRID,,40.4906833,-3.6915167,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72412063,"RAUL MOTOR, S.L.","RAUL MOTOR, S.L.",72412063_001,"PINGÜINO, 27",28047,MADRID,,40.3798820,-3.7510077,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72416100,"RRG MADRID,S.A. (CENTRAL)",RRG MADRID (AVD BURGOS),72416100_001,"AV. DE BURGOS, 93",28050,MADRID,,40.4939566,-3.6700305,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72405212,"COTA AUTOMOCION, S.A.","COTA AUTOMOCION, S.A.",72405212_001,"AVENIDA DEL EURO, 14",28054,MADRID,,40.3708464,-3.7390838,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72414000,"AUTOFER, S.L.","AUTOFER, S.L. (ALCOBENDAS)",72414000_001,"MARQUES DE LA VALDAVIA, 111",28100,ALCOBENDAS,,40.5463088,-3.6548759,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72410200,"RRG MADRID,S.A. (CENTRAL)",RRG MAJADAHONDA,72410200_001,"C/ CEREZA, 19 (POL. EL CARRALERO",28222,MAJADAHONDA,,40.4569635,-3.8718935,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72418400,"GABELLA MOTOR, S.L.","GABELLA MOTOR, S.L.",72418400_001,"GRUPO ESCOLAR, 4",28224,POZUELO,,40.4489560,-3.8005510,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72405131,"GABELLA MOTOR, S.L.","GABELLA MOTOR,S.L.",72405131_001,"MANISES,Nº7",28224,POZUELO DE ALARCON,,40.4480840,-3.7968840,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72410201,"FRAJO, S.A.","FRAJO, S.A.",72410201_001,"AVENIDA DE MADRID, 21",28229,VILLANUEVA DEL PARDILLO,,40.4897161,-3.9622231,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72405099,"RRG MADRID,S.A. (CENTRAL)",RRG LAS ROZAS,72405099_001,"C/CABO RUFINO LAZARO, 22",28230,LAS ROZAS,,40.4962200,-3.8870900,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72417700,"GOMEZ SANTORCAZ, S.A.","GOMEZ SANTORCAZ, S.A.",72417700_001,"AVDA. DE VALLADOLID, 24 Y 33",28250,TORRELODONES,,40.5762170,-3.9334700,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72417900,"TALLERES ESCORIAL, S.L.","TALLERES ESCORIAL, S.L.",72417900_001,"AVENIDA FELIPE II,Nº25",28280,EL ESCORIAL,,40.5828660,-4.1211820,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72405361,"AUTOSAE, S.A.U.","AUTOSAE, S.A.U (ARANJUEZ)",72405361_001,"CTRA. ANDALUCIA, K.44",28300,ARANJUEZ,,40.0576930,-3.6142550,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
Dacia,72414600,"AUTOSAE, S.A.U.","AUTOSAE, S.A.U.",72414600_001,"CORMORANES, 4",28320,PINTO,,40.2470437,-3.7069437,official_api,official,https://www.dacia.es/concesionarios.html,2026-07-21
