anyo,mes,marca,canal,dgt,simmix,delta,delta_pct
2024,08,MG,RAC,61,61,0,0.0
2024,09,MG,Corporate,178,178,0,0.0
2024,09,MG,Private,1572,1570,2,0.13
2024,09,MG,RAC,9,9,0,0.0
2024,10,MG,Corporate,627,633,-6,-0.95
2024,10,MG,Private,2077,2074,3,0.14
2024,10,MG,RAC,6,3,3,100.0
2024,11,MG,Corporate,325,325,0,0.0
2024,11,MG,Private,2325,2331,-6,-0.26
2024,11,MG,RAC,84,84,0,0.0
2024,12,MG,Corporate,223,227,-4,-1.76
2024,12,MG,Private,2809,2805,4,0.14
2024,12,MG,RAC,402,402,0,0.0
2025,01,MG,Corporate,183,196,-13,-6.63
2025,01,MG,Private,2612,2597,15,0.58
2025,01,MG,RAC,9,9,0,0.0
2025,02,MG,Corporate,216,212,4,1.89
2025,02,MG,Private,2697,2696,1,0.04
2025,02,MG,RAC,1684,1689,-5,-0.3
2025,03,MG,Corporate,298,294,4,1.36
2025,03,MG,Private,2742,2741,1,0.04
2025,03,MG,RAC,2486,2491,-5,-0.2
2025,04,MG,Corporate,199,182,17,9.34
2025,04,MG,Private,2663,2667,-4,-0.15
2025,04,MG,RAC,766,780,-14,-1.79
2025,05,MG,Corporate,191,185,6,3.24
2025,05,MG,Private,3156,3158,-2,-0.06
2025,05,MG,RAC,1985,1990,-5,-0.25
2025,06,MG,Corporate,219,221,-2,-0.9
2025,06,MG,Private,3084,3083,1,0.03
2025,06,MG,RAC,303,301,2,0.66
2025,07,MG,Corporate,211,212,-1,-0.47
2025,07,MG,Private,3159,3156,3,0.1
2025,07,MG,RAC,334,334,0,0.0
2025,08,MG,Corporate,118,117,1,0.85
2025,08,MG,Private,2586,2588,-2,-0.08
2025,08,MG,RAC,0,0,0,
2025,09,MG,Corporate,249,253,-4,-1.58
2025,09,MG,Private,3091,3085,6,0.19
2025,09,MG,RAC,23,23,0,0.0
2025,10,MG,Corporate,345,347,-2,-0.58
2025,10,MG,Private,2979,2975,4,0.13
2025,10,MG,RAC,402,402,0,0.0
2025,11,MG,Corporate,247,253,-6,-2.37
2025,11,MG,Private,2715,2711,4,0.15
2025,11,MG,RAC,11,11,0,0.0
2025,12,MG,Corporate,343,296,47,15.88
2025,12,MG,Private,2678,2673,5,0.19
2025,12,MG,RAC,177,227,-50,-22.03
2023,01,MINI,Corporate,214,218,-4,-1.83
2023,01,MINI,Private,272,265,7,2.64
2023,01,MINI,RAC,0,0,0,
2023,02,MINI,Corporate,360,362,-2,-0.55
2023,02,MINI,Private,312,308,4,1.3
2023,02,MINI,RAC,14,14,0,0.0
2023,03,MINI,Corporate,442,442,0,0.0
2023,03,MINI,Private,356,352,4,1.14
2023,03,MINI,RAC,139,139,0,0.0
2023,04,MINI,Corporate,312,317,-5,-1.58
2023,04,MINI,Private,234,230,4,1.74
2023,04,MINI,RAC,43,41,2,4.88
2023,05,MINI,Corporate,441,458,-17,-3.71
2023,05,MINI,Private,334,325,9,2.77
2023,05,MINI,RAC,99,85,14,16.47
2023,06,MINI,Corporate,455,466,-11,-2.36
2023,06,MINI,Private,263,256,7,2.73
2023,06,MINI,RAC,58,52,6,11.54
2023,07,MINI,Corporate,333,336,-3,-0.89
2023,07,MINI,Private,322,317,5,1.58
2023,07,MINI,RAC,24,23,1,4.35
2023,08,MINI,Corporate,169,170,-1,-0.59
2023,08,MINI,Private,224,222,2,0.9
2023,08,MINI,RAC,15,15,0,0.0
2023,09,MINI,Corporate,361,393,-32,-8.14
2023,09,MINI,Private,379,393,-14,-3.56
2023,09,MINI,RAC,20,20,0,0.0
2023,10,MINI,Corporate,287,277,10,3.61
2023,10,MINI,Private,445,412,33,8.01
2023,10,MINI,RAC,13,7,6,85.71
2023,11,MINI,Corporate,270,277,-7,-2.53
2023,11,MINI,Private,452,440,12,2.73
2023,11,MINI,RAC,14,14,0,0.0
2023,12,MINI,Corporate,525,526,-1,-0.19
2023,12,MINI,Private,480,477,3,0.63
2023,12,MINI,RAC,40,40,0,0.0
2024,01,MINI,Corporate,293,294,-1,-0.34
2024,01,MINI,Private,212,210,2,0.95
2024,01,MINI,RAC,4,4,0,0.0
2024,02,MINI,Corporate,234,236,-2,-0.85
2024,02,MINI,Private,284,279,5,1.79
2024,02,MINI,RAC,185,185,0,0.0
2024,03,MINI,Corporate,479,491,-12,-2.44
2024,03,MINI,Private,413,401,12,2.99
2024,03,MINI,RAC,53,53,0,0.0
2024,04,MINI,Corporate,422,423,-1,-0.24
2024,04,MINI,Private,178,172,6,3.49
2024,04,MINI,RAC,55,55,0,0.0
2024,05,MINI,Corporate,248,255,-7,-2.75
2024,05,MINI,Private,201,193,8,4.15
2024,05,MINI,RAC,63,62,1,1.61
2024,06,MINI,Corporate,348,352,-4,-1.14
2024,06,MINI,Private,235,230,5,2.17
2024,06,MINI,RAC,7,7,0,0.0
2024,07,MINI,Corporate,269,269,0,0.0
2024,07,MINI,Private,271,268,3,1.12
2024,07,MINI,RAC,6,6,0,0.0
2024,08,MINI,Corporate,212,212,0,0.0
2024,08,MINI,Private,176,175,1,0.57
2024,08,MINI,RAC,8,8,0,0.0
2024,09,MINI,Corporate,306,306,0,0.0
2024,09,MINI,Private,338,336,2,0.6
2024,09,MINI,RAC,4,4,0,0.0
2024,10,MINI,Corporate,285,290,-5,-1.72
2024,10,MINI,Private,363,356,7,1.97
2024,10,MINI,RAC,6,6,0,0.0
2024,11,MINI,Corporate,314,317,-3,-0.95
2024,11,MINI,Private,415,410,5,1.22
2024,11,MINI,RAC,0,0,0,
2024,12,MINI,Corporate,399,400,-1,-0.25
2024,12,MINI,Private,544,543,1,0.18
2024,12,MINI,RAC,0,0,0,
2025,01,MINI,Corporate,166,168,-2,-1.19
2025,01,MINI,Private,227,223,4,1.79
2025,01,MINI,RAC,152,152,0,0.0
2025,02,MINI,Corporate,668,668,0,0.0
2025,02,MINI,Private,469,469,0,0.0
2025,02,MINI,RAC,387,387,0,0.0
2025,03,MINI,Corporate,188,188,0,0.0
2025,03,MINI,Private,385,384,1,0.26
2025,03,MINI,RAC,14,14,0,0.0
2025,04,MINI,Corporate,288,292,-4,-1.37
2025,04,MINI,Private,296,295,1,0.34
2025,04,MINI,RAC,211,208,3,1.44
2025,05,MINI,Corporate,270,271,-1,-0.37
2025,05,MINI,Private,333,330,3,0.91
2025,05,MINI,RAC,134,133,1,0.75
2025,06,MINI,Corporate,269,270,-1,-0.37
2025,06,MINI,Private,285,283,2,0.71
2025,06,MINI,RAC,70,70,0,0.0
2025,07,MINI,Corporate,253,253,0,0.0
2025,07,MINI,Private,386,384,2,0.52
2025,07,MINI,RAC,31,31,0,0.0
2025,08,MINI,Corporate,332,332,0,0.0
2025,08,MINI,Private,272,271,1,0.37
2025,08,MINI,RAC,2,2,0,0.0
2025,09,MINI,Corporate,307,307,0,0.0
2025,09,MINI,Private,438,438,0,0.0
2025,09,MINI,RAC,1,1,0,0.0
2025,10,MINI,Corporate,309,308,1,0.32
2025,10,MINI,Private,501,503,-2,-0.4
2025,10,MINI,RAC,33,33,0,0.0
2025,11,MINI,Corporate,274,272,2,0.74
2025,11,MINI,Private,453,452,1,0.22
2025,11,MINI,RAC,25,26,-1,-3.85
2025,12,MINI,Corporate,366,367,-1,-0.27
2025,12,MINI,Private,428,425,3,0.71
2025,12,MINI,RAC,128,128,0,0.0
2023,08,MW Motors,Corporate,0,1,-1,-100.0
2023,08,MW Motors,Private,0,0,0,
2023,08,MW Motors,RAC,0,0,0,
2023,11,MW Motors,Corporate,0,1,-1,-100.0
2023,11,MW Motors,Private,0,0,0,
2023,11,MW Motors,RAC,0,0,0,
2023,01,Maserati,Corporate,0,38,-38,-100.0
2023,01,Maserati,Private,0,16,-16,-100.0
2023,01,Maserati,RAC,0,0,0,
2023,02,Maserati,Corporate,0,20,-20,-100.0
2023,02,Maserati,Private,0,8,-8,-100.0
2023,02,Maserati,RAC,0,0,0,
2023,03,Maserati,Corporate,0,47,-47,-100.0
2023,03,Maserati,Private,0,8,-8,-100.0
2023,03,Maserati,RAC,0,3,-3,-100.0
2023,04,Maserati,Corporate,0,17,-17,-100.0
2023,04,Maserati,Private,0,11,-11,-100.0
2023,04,Maserati,RAC,0,2,-2,-100.0
2023,05,Maserati,Corporate,0,21,-21,-100.0
2023,05,Maserati,Private,0,17,-17,-100.0
2023,05,Maserati,RAC,0,0,0,
2023,06,Maserati,Corporate,0,24,-24,-100.0
2023,06,Maserati,Private,0,12,-12,-100.0
2023,06,Maserati,RAC,0,1,-1,-100.0
2023,07,Maserati,Corporate,0,19,-19,-100.0
2023,07,Maserati,Private,0,8,-8,-100.0
2023,07,Maserati,RAC,0,4,-4,-100.0
2023,08,Maserati,Corporate,0,14,-14,-100.0
2023,08,Maserati,Private,0,9,-9,-100.0
2023,08,Maserati,RAC,0,3,-3,-100.0
2023,09,Maserati,Corporate,0,14,-14,-100.0
2023,09,Maserati,Private,0,4,-4,-100.0
2023,09,Maserati,RAC,0,0,0,
2023,10,Maserati,Corporate,0,25,-25,-100.0
2023,10,Maserati,Private,0,11,-11,-100.0
2023,10,Maserati,RAC,0,3,-3,-100.0
2023,11,Maserati,Corporate,0,21,-21,-100.0
2023,11,Maserati,Private,0,8,-8,-100.0
2023,11,Maserati,RAC,0,4,-4,-100.0
2023,12,Maserati,Corporate,0,10,-10,-100.0
2023,12,Maserati,Private,0,7,-7,-100.0
2023,12,Maserati,RAC,0,4,-4,-100.0
2024,01,Maserati,Corporate,0,17,-17,-100.0
2024,01,Maserati,Private,0,10,-10,-100.0
2024,01,Maserati,RAC,0,0,0,
2024,02,Maserati,Corporate,0,17,-17,-100.0
2024,02,Maserati,Private,0,8,-8,-100.0
2024,02,Maserati,RAC,0,1,-1,-100.0
2024,03,Maserati,Corporate,0,16,-16,-100.0
2024,03,Maserati,Private,0,10,-10,-100.0
2024,03,Maserati,RAC,0,5,-5,-100.0
2024,04,Maserati,Corporate,0,16,-16,-100.0
2024,04,Maserati,Private,0,7,-7,-100.0
2024,04,Maserati,RAC,0,0,0,
2024,05,Maserati,Corporate,0,19,-19,-100.0
2024,05,Maserati,Private,0,7,-7,-100.0
2024,05,Maserati,RAC,0,5,-5,-100.0
2024,06,Maserati,Corporate,0,15,-15,-100.0
2024,06,Maserati,Private,0,10,-10,-100.0
2024,06,Maserati,RAC,0,1,-1,-100.0
2024,07,Maserati,Corporate,0,16,-16,-100.0
2024,07,Maserati,Private,0,7,-7,-100.0
2024,07,Maserati,RAC,0,18,-18,-100.0
2024,08,Maserati,Corporate,0,8,-8,-100.0
2024,08,Maserati,Private,0,3,-3,-100.0
2024,08,Maserati,RAC,0,3,-3,-100.0
2024,09,Maserati,Corporate,0,13,-13,-100.0
2024,09,Maserati,Private,0,4,-4,-100.0
2024,09,Maserati,RAC,0,0,0,
2024,10,Maserati,Corporate,0,18,-18,-100.0
2024,10,Maserati,Private,0,4,-4,-100.0
2024,10,Maserati,RAC,0,0,0,
2024,11,Maserati,Corporate,0,5,-5,-100.0
2024,11,Maserati,Private,0,5,-5,-100.0
2024,11,Maserati,RAC,0,0,0,
2024,12,Maserati,Corporate,0,11,-11,-100.0
2024,12,Maserati,Private,0,6,-6,-100.0
2024,12,Maserati,RAC,0,0,0,
2025,01,Maserati,Corporate,0,17,-17,-100.0
2025,01,Maserati,Private,0,5,-5,-100.0
2025,01,Maserati,RAC,0,1,-1,-100.0
2025,02,Maserati,Corporate,0,7,-7,-100.0
2025,02,Maserati,Private,0,4,-4,-100.0
2025,02,Maserati,RAC,0,26,-26,-100.0
2025,03,Maserati,Corporate,0,12,-12,-100.0
2025,03,Maserati,Private,0,6,-6,-100.0
2025,03,Maserati,RAC,0,0,0,
2025,04,Maserati,Corporate,0,12,-12,-100.0
2025,04,Maserati,Private,0,5,-5,-100.0
2025,04,Maserati,RAC,0,0,0,
2025,05,Maserati,Corporate,0,7,-7,-100.0
2025,05,Maserati,Private,0,3,-3,-100.0
2025,05,Maserati,RAC,0,0,0,
2025,06,Maserati,Corporate,0,31,-31,-100.0
2025,06,Maserati,Private,0,4,-4,-100.0
2025,06,Maserati,RAC,0,0,0,
2025,07,Maserati,Corporate,0,13,-13,-100.0
2025,07,Maserati,Private,0,9,-9,-100.0
2025,07,Maserati,RAC,0,1,-1,-100.0
2025,08,Maserati,Corporate,0,11,-11,-100.0
2025,08,Maserati,Private,0,3,-3,-100.0
2025,08,Maserati,RAC,0,0,0,
2025,09,Maserati,Corporate,0,12,-12,-100.0
2025,09,Maserati,Private,0,3,-3,-100.0
2025,09,Maserati,RAC,0,0,0,
2025,10,Maserati,Corporate,0,19,-19,-100.0
2025,10,Maserati,Private,0,3,-3,-100.0
2025,10,Maserati,RAC,0,0,0,
2025,11,Maserati,Corporate,0,16,-16,-100.0
2025,11,Maserati,Private,0,4,-4,-100.0
2025,11,Maserati,RAC,0,0,0,
2025,12,Maserati,Corporate,0,14,-14,-100.0
2025,12,Maserati,Private,0,3,-3,-100.0
2025,12,Maserati,RAC,0,0,0,
2023,01,Maxus,Corporate,0,21,-21,-100.0
2023,01,Maxus,Private,0,4,-4,-100.0
2023,01,Maxus,RAC,0,17,-17,-100.0
2023,02,Maxus,Corporate,0,117,-117,-100.0
2023,02,Maxus,Private,0,2,-2,-100.0
2023,02,Maxus,RAC,0,16,-16,-100.0
2023,03,Maxus,Corporate,0,99,-99,-100.0
2023,03,Maxus,Private,0,3,-3,-100.0
2023,03,Maxus,RAC,0,8,-8,-100.0
2023,04,Maxus,Corporate,0,32,-32,-100.0
2023,04,Maxus,Private,0,2,-2,-100.0
2023,04,Maxus,RAC,0,54,-54,-100.0
2023,05,Maxus,Corporate,0,29,-29,-100.0
2023,05,Maxus,Private,0,1,-1,-100.0
2023,05,Maxus,RAC,0,4,-4,-100.0
2023,06,Maxus,Corporate,0,49,-49,-100.0
2023,06,Maxus,Private,0,6,-6,-100.0
2023,06,Maxus,RAC,0,13,-13,-100.0
2023,07,Maxus,Corporate,0,33,-33,-100.0
2023,07,Maxus,Private,0,8,-8,-100.0
2023,07,Maxus,RAC,0,2,-2,-100.0
2023,08,Maxus,Corporate,0,16,-16,-100.0
2023,08,Maxus,Private,0,1,-1,-100.0
2023,08,Maxus,RAC,0,2,-2,-100.0
2023,09,Maxus,Corporate,0,14,-14,-100.0
2023,09,Maxus,Private,0,6,-6,-100.0
2023,09,Maxus,RAC,0,1,-1,-100.0
2023,10,Maxus,Corporate,0,45,-45,-100.0
2023,10,Maxus,Private,0,6,-6,-100.0
2023,10,Maxus,RAC,0,40,-40,-100.0
2023,11,Maxus,Corporate,0,56,-56,-100.0
2023,11,Maxus,Private,0,8,-8,-100.0
2023,11,Maxus,RAC,0,16,-16,-100.0
2023,12,Maxus,Corporate,0,37,-37,-100.0
2023,12,Maxus,Private,0,4,-4,-100.0
2023,12,Maxus,RAC,0,2,-2,-100.0
2024,01,Maxus,Corporate,0,45,-45,-100.0
2024,01,Maxus,Private,0,3,-3,-100.0
2024,01,Maxus,RAC,0,4,-4,-100.0
2024,02,Maxus,Corporate,0,43,-43,-100.0
2024,02,Maxus,Private,0,2,-2,-100.0
2024,02,Maxus,RAC,0,3,-3,-100.0
2024,03,Maxus,Corporate,0,44,-44,-100.0
2024,03,Maxus,Private,0,5,-5,-100.0
2024,03,Maxus,RAC,0,29,-29,-100.0
2024,04,Maxus,Corporate,0,45,-45,-100.0
2024,04,Maxus,Private,0,7,-7,-100.0
2024,04,Maxus,RAC,0,1,-1,-100.0
2024,05,Maxus,Corporate,0,45,-45,-100.0
2024,05,Maxus,Private,0,4,-4,-100.0
2024,05,Maxus,RAC,0,8,-8,-100.0
2024,06,Maxus,Corporate,0,40,-40,-100.0
2024,06,Maxus,Private,0,5,-5,-100.0
2024,06,Maxus,RAC,0,9,-9,-100.0
2024,07,Maxus,Corporate,0,40,-40,-100.0
2024,07,Maxus,Private,0,6,-6,-100.0
2024,07,Maxus,RAC,0,2,-2,-100.0
2024,08,Maxus,Corporate,0,31,-31,-100.0
2024,08,Maxus,Private,0,5,-5,-100.0
2024,08,Maxus,RAC,0,8,-8,-100.0
2024,09,Maxus,Corporate,0,29,-29,-100.0
2024,09,Maxus,Private,0,7,-7,-100.0
2024,09,Maxus,RAC,0,0,0,
2024,10,Maxus,Corporate,0,31,-31,-100.0
2024,10,Maxus,Private,0,6,-6,-100.0
2024,10,Maxus,RAC,0,28,-28,-100.0
2024,11,Maxus,Corporate,0,22,-22,-100.0
2024,11,Maxus,Private,0,2,-2,-100.0
2024,11,Maxus,RAC,0,8,-8,-100.0
2024,12,Maxus,Corporate,0,39,-39,-100.0
2024,12,Maxus,Private,0,4,-4,-100.0
2024,12,Maxus,RAC,0,0,0,
2025,01,Maxus,Corporate,0,48,-48,-100.0
2025,01,Maxus,Private,0,8,-8,-100.0
2025,01,Maxus,RAC,0,2,-2,-100.0
2025,02,Maxus,Corporate,0,34,-34,-100.0
2025,02,Maxus,Private,0,8,-8,-100.0
2025,02,Maxus,RAC,0,1,-1,-100.0
2025,03,Maxus,Corporate,0,50,-50,-100.0
2025,03,Maxus,Private,0,7,-7,-100.0
2025,03,Maxus,RAC,0,1,-1,-100.0
2025,04,Maxus,Corporate,0,37,-37,-100.0
2025,04,Maxus,Private,0,9,-9,-100.0
2025,04,Maxus,RAC,0,0,0,
2025,05,Maxus,Corporate,0,58,-58,-100.0
2025,05,Maxus,Private,0,15,-15,-100.0
2025,05,Maxus,RAC,0,6,-6,-100.0
2025,06,Maxus,Corporate,0,453,-453,-100.0
2025,06,Maxus,Private,0,19,-19,-100.0
2025,06,Maxus,RAC,0,3,-3,-100.0
2025,07,Maxus,Corporate,0,52,-52,-100.0
2025,07,Maxus,Private,0,20,-20,-100.0
2025,07,Maxus,RAC,0,9,-9,-100.0
2025,08,Maxus,Corporate,0,37,-37,-100.0
2025,08,Maxus,Private,0,13,-13,-100.0
2025,08,Maxus,RAC,0,0,0,
2025,09,Maxus,Corporate,0,46,-46,-100.0
2025,09,Maxus,Private,0,23,-23,-100.0
2025,09,Maxus,RAC,0,3,-3,-100.0
2025,10,Maxus,Corporate,0,46,-46,-100.0
2025,10,Maxus,Private,0,24,-24,-100.0
2025,10,Maxus,RAC,0,10,-10,-100.0
2025,11,Maxus,Corporate,0,59,-59,-100.0
2025,11,Maxus,Private,0,21,-21,-100.0
2025,11,Maxus,RAC,0,5,-5,-100.0
2025,12,Maxus,Corporate,0,61,-61,-100.0
2025,12,Maxus,Private,0,17,-17,-100.0
2025,12,Maxus,RAC,0,3,-3,-100.0
2023,01,Mazda,Corporate,221,220,1,0.45
2023,01,Mazda,Private,819,820,-1,-0.12
2023,01,Mazda,RAC,16,16,0,0.0
2023,02,Mazda,Corporate,303,301,2,0.66
2023,02,Mazda,Private,835,833,2,0.24
2023,02,Mazda,RAC,99,101,-2,-1.98
2023,03,Mazda,Corporate,410,421,-11,-2.61
2023,03,Mazda,Private,1093,1093,0,0.0
2023,03,Mazda,RAC,353,343,10,2.92
2023,04,Mazda,Corporate,176,176,0,0.0
2023,04,Mazda,Private,762,762,0,0.0
2023,04,Mazda,RAC,23,23,0,0.0
2023,05,Mazda,Corporate,160,189,-29,-15.34
2023,05,Mazda,Private,1023,1022,1,0.1
2023,05,Mazda,RAC,71,45,26,57.78
2023,06,Mazda,Corporate,291,293,-2,-0.68
2023,06,Mazda,Private,1051,1051,0,0.0
2023,06,Mazda,RAC,47,45,2,4.44
2023,07,Mazda,Corporate,327,329,-2,-0.61
2023,07,Mazda,Private,819,818,1,0.12
2023,07,Mazda,RAC,24,24,0,0.0
2023,08,Mazda,Corporate,290,289,1,0.35
2023,08,Mazda,Private,746,747,-1,-0.13
2023,08,Mazda,RAC,53,52,1,1.92
2023,09,Mazda,Corporate,409,446,-37,-8.3
2023,09,Mazda,Private,1062,1172,-110,-9.39
2023,09,Mazda,RAC,13,13,0,0.0
2023,10,Mazda,Corporate,339,303,36,11.88
2023,10,Mazda,Private,1034,917,117,12.76
2023,10,Mazda,RAC,13,13,0,0.0
2023,11,Mazda,Corporate,504,504,0,0.0
2023,11,Mazda,Private,990,989,1,0.1
2023,11,Mazda,RAC,9,9,0,0.0
2023,12,Mazda,Corporate,722,728,-6,-0.82
2023,12,Mazda,Private,1124,1116,8,0.72
2023,12,Mazda,RAC,5,5,0,0.0
2024,01,Mazda,Corporate,249,250,-1,-0.4
2024,01,Mazda,Private,747,747,0,0.0
2024,01,Mazda,RAC,3,8,-5,-62.5
2024,02,Mazda,Corporate,203,204,-1,-0.49
2024,02,Mazda,Private,1017,1017,0,0.0
2024,02,Mazda,RAC,26,26,0,0.0
2024,03,Mazda,Corporate,583,589,-6,-1.02
2024,03,Mazda,Private,1227,1224,3,0.25
2024,03,Mazda,RAC,60,55,5,9.09
2024,04,Mazda,Corporate,270,270,0,0.0
2024,04,Mazda,Private,878,879,-1,-0.11
2024,04,Mazda,RAC,18,17,1,5.88
2024,05,Mazda,Corporate,308,311,-3,-0.96
2024,05,Mazda,Private,1030,1025,5,0.49
2024,05,Mazda,RAC,54,54,0,0.0
2024,06,Mazda,Corporate,565,567,-2,-0.35
2024,06,Mazda,Private,1088,1085,3,0.28
2024,06,Mazda,RAC,8,8,0,0.0
2024,07,Mazda,Corporate,280,281,-1,-0.36
2024,07,Mazda,Private,1059,1060,-1,-0.09
2024,07,Mazda,RAC,48,48,0,0.0
2024,08,Mazda,Corporate,218,218,0,0.0
2024,08,Mazda,Private,774,773,1,0.13
2024,08,Mazda,RAC,0,0,0,
2024,09,Mazda,Corporate,650,650,0,0.0
2024,09,Mazda,Private,1057,1055,2,0.19
2024,09,Mazda,RAC,7,8,-1,-12.5
2024,10,Mazda,Corporate,341,346,-5,-1.45
2024,10,Mazda,Private,959,952,7,0.74
2024,10,Mazda,RAC,12,12,0,0.0
2024,11,Mazda,Corporate,374,374,0,0.0
2024,11,Mazda,Private,973,971,2,0.21
2024,11,Mazda,RAC,66,66,0,0.0
2024,12,Mazda,Corporate,737,740,-3,-0.41
2024,12,Mazda,Private,1433,1430,3,0.21
2024,12,Mazda,RAC,233,233,0,0.0
2025,01,Mazda,Corporate,309,312,-3,-0.96
2025,01,Mazda,Private,873,868,5,0.58
2025,01,Mazda,RAC,30,30,0,0.0
2025,02,Mazda,Corporate,425,426,-1,-0.23
2025,02,Mazda,Private,1158,1157,1,0.09
2025,02,Mazda,RAC,113,113,0,0.0
2025,03,Mazda,Corporate,534,537,-3,-0.56
2025,03,Mazda,Private,1178,1174,4,0.34
2025,03,Mazda,RAC,309,310,-1,-0.32
2025,04,Mazda,Corporate,232,229,3,1.31
2025,04,Mazda,Private,1208,1205,3,0.25
2025,04,Mazda,RAC,137,142,-5,-3.52
2025,05,Mazda,Corporate,335,340,-5,-1.47
2025,05,Mazda,Private,1269,1263,6,0.48
2025,05,Mazda,RAC,134,134,0,0.0
2025,06,Mazda,Corporate,865,875,-10,-1.14
2025,06,Mazda,Private,1278,1267,11,0.87
2025,06,Mazda,RAC,160,161,-1,-0.62
2025,07,Mazda,Corporate,345,346,-1,-0.29
2025,07,Mazda,Private,809,808,1,0.12
2025,07,Mazda,RAC,126,126,0,0.0
2025,08,Mazda,Corporate,262,263,-1,-0.38
2025,08,Mazda,Private,620,619,1,0.16
2025,08,Mazda,RAC,2,1,1,100.0
2025,09,Mazda,Corporate,613,621,-8,-1.29
2025,09,Mazda,Private,857,855,2,0.23
2025,09,Mazda,RAC,8,2,6,300.0
2025,10,Mazda,Corporate,358,363,-5,-1.38
2025,10,Mazda,Private,958,954,4,0.42
2025,10,Mazda,RAC,16,13,3,23.08
2025,11,Mazda,Corporate,454,455,-1,-0.22
2025,11,Mazda,Private,1091,1088,3,0.28
2025,11,Mazda,RAC,5,5,0,0.0
2025,12,Mazda,Corporate,617,625,-8,-1.28
2025,12,Mazda,Private,1269,1260,9,0.71
2025,12,Mazda,RAC,56,56,0,0.0
2023,01,McLaren,Corporate,0,1,-1,-100.0
2023,01,McLaren,Private,0,0,0,
2023,01,McLaren,RAC,0,0,0,
2023,08,McLaren,Corporate,0,2,-2,-100.0
2023,08,McLaren,Private,0,1,-1,-100.0
2023,08,McLaren,RAC,0,0,0,
2023,10,McLaren,Corporate,0,0,0,
2023,10,McLaren,Private,0,1,-1,-100.0
2023,10,McLaren,RAC,0,0,0,
2023,11,McLaren,Corporate,0,1,-1,-100.0
2023,11,McLaren,Private,0,0,0,
2023,11,McLaren,RAC,0,0,0,
2023,12,McLaren,Corporate,0,0,0,
2023,12,McLaren,Private,0,0,0,
2023,12,McLaren,RAC,0,1,-1,-100.0
