anyo,mes,marca,modelo,canal,fuel_type,segmento,subseg,hp,body_type,count
2023,03,3 CARROCEROS,,Corporate,ICE,,,,,2
2023,03,3 CARROCEROS,,Private,ICE,,,,,2
2023,03,3 CARROCEROS,,RAC,ICE,,,,,3
2023,03,ACROSS,,Private,ICE,,,,,2
2023,03,ACTIVITY,,Private,ICE,,,,,2
2023,03,ADRIA,,Corporate,ICE,,,,,2
2023,03,ADRIA,,Private,ICE,,,,,25
2023,03,ADRIA,,RAC,ICE,,,,,9
2023,03,AGUINAGA,,Corporate,ICE,,,,,1
2023,03,AIWAYS,U5,Corporate,BEV,UKL2,REST,Standard,SAV,5
2023,03,AIWAYS,U5,Private,BEV,UKL2,REST,Standard,SAV,1
2023,03,ALFA ROMEO,,Private,ICE,,,,,1
2023,03,ALFA ROMEO,GIULIA,Corporate,ICE,KKL,REST,Standard,SEDAN,8
2023,03,ALFA ROMEO,GIULIA,Private,ICE,KKL,REST,Standard,SEDAN,1
2023,03,ALFA ROMEO,STELVIO,Corporate,ICE,KKL,REST,Standard,SAV,107
2023,03,ALFA ROMEO,STELVIO,Private,ICE,KKL,REST,Standard,SAV,4
2023,03,ALFA ROMEO,STELVIO,RAC,ICE,KKL,REST,Standard,SAV,79
2023,03,ALFA ROMEO,TONALE,Corporate,ICE,UKL2,REST,Standard,SAV,65
2023,03,ALFA ROMEO,TONALE,Corporate,PHEV,UKL2,REST,Standard,SAV,10
2023,03,ALFA ROMEO,TONALE,Private,ICE,UKL2,REST,Standard,SAV,27
2023,03,ALFA ROMEO,TONALE,Private,PHEV,UKL2,REST,Standard,SAV,3
2023,03,ALFA ROMEO,TONALE,RAC,ICE,UKL2,REST,Standard,SAV,131
2023,03,ALFA ROMEO,TONALE,RAC,PHEV,UKL2,REST,Standard,SAV,4
2023,03,ALFOZ,,Corporate,ICE,,,,,1
2023,03,ALLIED VEHICLES LTD,,Private,ICE,,,,,1
2023,03,ALPINE,,Corporate,ICE,,,,,2
2023,03,ALPINE,,Private,ICE,,,,,1
2023,03,"ALQUIBER QUALITY, S.A.",,Corporate,ICE,,,,,19
2023,03,"ALQUIBER QUALITY, S.A.",,RAC,ICE,,,,,5
2023,03,AMELINE,,Corporate,ICE,,,,,1
2023,03,ARB ARBUCIES,,Corporate,ICE,,,,,1
2023,03,ARES,,Corporate,BEV,,,,,6
2023,03,ASTIKAR,,Corporate,ICE,,,,,1
2023,03,ASTON MARTIN,DB11,Private,ICE,GKL+,FOCUS SEGMENT,Standard,COUPE,1
2023,03,ATALAYA,,RAC,ICE,,,,,3
2023,03,AUCAR-TRAILER,,Private,ICE,,,,,1
2023,03,AUDI,,Corporate,BEV,,,,,95
2023,03,AUDI,,Corporate,ICE,,,,,50
2023,03,AUDI,,Private,BEV,,,,,79
2023,03,AUDI,,Private,ICE,,,,,21
2023,03,AUDI,,RAC,ICE,,,,,1
2023,03,AUDI,A1,Corporate,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,137
2023,03,AUDI,A1,Private,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,116
2023,03,AUDI,A1,RAC,ICE,UKL1,FOCUS SEGMENT,Standard,HACH 5P,415
2023,03,AUDI,A3,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,359
2023,03,AUDI,A3,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,HACH 5P,17
2023,03,AUDI,A3,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,199
2023,03,AUDI,A3,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,HACH 5P,7
2023,03,AUDI,A3,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,141
2023,03,AUDI,A4,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,76
2023,03,AUDI,A4,Private,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,20
2023,03,AUDI,A4,RAC,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,21
2023,03,AUDI,A4 ALLROAD,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,7
2023,03,AUDI,A4 ALLROAD,Private,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,2
2023,03,AUDI,A4 ALLROAD,RAC,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,7
2023,03,AUDI,A5,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,41
2023,03,AUDI,A5,Private,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,35
2023,03,AUDI,A5,RAC,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,9
2023,03,AUDI,A6,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,ESTATE,25
2023,03,AUDI,A6,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,ESTATE,9
2023,03,AUDI,A6,Private,ICE,MKL,FOCUS SEGMENT,Standard,ESTATE,6
2023,03,AUDI,A6,RAC,ICE,MKL,FOCUS SEGMENT,Standard,ESTATE,27
2023,03,AUDI,A6,RAC,PHEV,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,03,AUDI,A6 ALLROAD,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,ESTATE,4
2023,03,AUDI,A7,Corporate,ICE,MKL,FOCUS SEGMENT,M Performance,SEDAN,3
2023,03,AUDI,A7,Corporate,PHEV,MKL,FOCUS SEGMENT,M Performance,SEDAN,2
2023,03,AUDI,A7,Private,ICE,MKL,FOCUS SEGMENT,M Performance,SEDAN,1
2023,03,AUDI,A8,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,SEDAN,2
2023,03,AUDI,A8,Corporate,PHEV,GKL,FOCUS SEGMENT,Standard,SEDAN,5
2023,03,AUDI,A8,RAC,ICE,GKL,FOCUS SEGMENT,Standard,SEDAN,2
2023,03,AUDI,Q2,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,119
2023,03,AUDI,Q2,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,172
2023,03,AUDI,Q2,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,226
2023,03,AUDI,Q3,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,195
2023,03,AUDI,Q3,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,11
2023,03,AUDI,Q3,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,133
2023,03,AUDI,Q3,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,12
2023,03,AUDI,Q3,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,38
2023,03,AUDI,Q3 SPORTBACK,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,233
2023,03,AUDI,Q3 SPORTBACK,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,9
2023,03,AUDI,Q3 SPORTBACK,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,185
2023,03,AUDI,Q3 SPORTBACK,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,9
2023,03,AUDI,Q3 SPORTBACK,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,104
2023,03,AUDI,Q5,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,75
2023,03,AUDI,Q5,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,43
2023,03,AUDI,Q5,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,42
2023,03,AUDI,Q5,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,4
2023,03,AUDI,Q5,RAC,ICE,KKL,FOCUS SEGMENT,Standard,SAV,139
2023,03,AUDI,Q5 SPORTBACK,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,86
2023,03,AUDI,Q5 SPORTBACK,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,16
2023,03,AUDI,Q5 SPORTBACK,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,38
2023,03,AUDI,Q5 SPORTBACK,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,3
2023,03,AUDI,Q5 SPORTBACK,RAC,ICE,KKL,FOCUS SEGMENT,Standard,SAV,98
2023,03,AUDI,Q7,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,29
2023,03,AUDI,Q7,Private,ICE,MKL,FOCUS SEGMENT,Standard,SAV,10
2023,03,AUDI,Q7,RAC,ICE,MKL,FOCUS SEGMENT,Standard,SAV,8
2023,03,AUDI,Q8,Corporate,BEV,MKL,FOCUS SEGMENT,Standard,SAV,17
2023,03,AUDI,Q8,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,40
2023,03,AUDI,Q8,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,24
2023,03,AUDI,Q8,Private,BEV,MKL,FOCUS SEGMENT,Standard,SAV,1
2023,03,AUDI,Q8,Private,ICE,MKL,FOCUS SEGMENT,Standard,SAV,6
2023,03,AUDI,Q8,Private,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,6
2023,03,AUDI,Q8,RAC,ICE,MKL,FOCUS SEGMENT,Standard,SAV,4
2023,03,AUDI,R8,Corporate,ICE,GKL,FOCUS SEGMENT,M,COUPE,1
2023,03,AUDI,TT,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,COUPE,2
2023,03,AUDI,TT,Private,ICE,KKL,FOCUS SEGMENT,Standard,COUPE,5
2023,03,AUTOMOBILI LAMBORGHINI S.P.A.,,Corporate,ICE,,,,,1
2023,03,AUTOMOBILI LAMBORGHINI S.P.A.,,Private,ICE,,,,,1
2023,03,AUTOMOBILI LAMBORGHINI S.P.A.,,RAC,ICE,,,,,1
2023,03,BAHIA V.I.,,Corporate,ICE,,,,,1
2023,03,BAHIA V.I.,,Private,ICE,,,,,1
2023,03,BARBANY,,Corporate,ICE,,,,,6
2023,03,BARBANY,,Private,ICE,,,,,2
2023,03,BARBANY,,RAC,ICE,,,,,6
2023,03,BAYCAR,,Corporate,ICE,,,,,4
2023,03,BENIMAR,,Corporate,ICE,,,,,1
2023,03,BENIMAR,,Private,ICE,,,,,32
2023,03,BENIMAR,,RAC,ICE,,,,,20
2023,03,BENTLEY,CONTINENTAL,Corporate,ICE,GKL+,FOCUS SEGMENT,Standard,COUPE,1
2023,03,BENTLEY,FLYING SPUR,Private,PHEV,GKL+,FOCUS SEGMENT,Standard,SEDAN,1
2023,03,BERGADANA,,Corporate,BEV,,,,,4
2023,03,BERGADANA,,Corporate,ICE,,,,,4
2023,03,BERGADANA,,Private,ICE,,,,,26
2023,03,BLUCAMP,,Private,ICE,,,,,3
2023,03,BMW,,Corporate,ICE,,,,,28
2023,03,BMW,,Corporate,PHEV,,,,,1
2023,03,BMW,,Private,ICE,,,,,22
2023,03,BMW,,RAC,ICE,,,,,17
2023,03,BMW,I4,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,38
2023,03,BMW,I4,Private,BEV,KKL,FOCUS SEGMENT,Standard,SEDAN,15
2023,03,BMW,I7,Corporate,BEV,GKL,FOCUS SEGMENT,Standard,SEDAN,3
2023,03,BMW,I7,RAC,BEV,GKL,FOCUS SEGMENT,Standard,SEDAN,4
2023,03,BMW,IX,Corporate,BEV,MKL,FOCUS SEGMENT,Standard,SAV,10
2023,03,BMW,IX,Private,BEV,MKL,FOCUS SEGMENT,Standard,SAV,3
2023,03,BMW,IX,RAC,BEV,MKL,FOCUS SEGMENT,Standard,SAV,9
2023,03,BMW,IX1,Corporate,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,31
2023,03,BMW,IX1,Private,BEV,UKL2,FOCUS SEGMENT,Standard,SAV,21
2023,03,BMW,IX3,Corporate,BEV,KKL,FOCUS SEGMENT,Standard,SAV,17
2023,03,BMW,IX3,Private,BEV,KKL,FOCUS SEGMENT,Standard,SAV,3
2023,03,BMW,SERIE 1,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,464
2023,03,BMW,SERIE 1,Private,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,100
2023,03,BMW,SERIE 1,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,HACH 5P,28
2023,03,BMW,SERIE 2,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SEDAN,161
2023,03,BMW,SERIE 2,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SEDAN,25
2023,03,BMW,SERIE 2,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SEDAN,61
2023,03,BMW,SERIE 2,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SEDAN,13
2023,03,BMW,SERIE 2,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,SEDAN,12
2023,03,BMW,SERIE 2,RAC,PHEV,UKL2,FOCUS SEGMENT,Standard,SEDAN,1
2023,03,BMW,SERIE 3,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,74
2023,03,BMW,SERIE 3,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,ESTATE,10
2023,03,BMW,SERIE 3,Private,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,31
2023,03,BMW,SERIE 3,Private,PHEV,KKL,FOCUS SEGMENT,Standard,ESTATE,4
2023,03,BMW,SERIE 3,RAC,ICE,KKL,FOCUS SEGMENT,Standard,ESTATE,30
2023,03,BMW,SERIE 3,RAC,PHEV,KKL,FOCUS SEGMENT,Standard,ESTATE,1
2023,03,BMW,SERIE 4,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,111
2023,03,BMW,SERIE 4,Private,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,59
2023,03,BMW,SERIE 4,RAC,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,133
2023,03,BMW,SERIE 5,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SEDAN,52
2023,03,BMW,SERIE 5,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SEDAN,8
2023,03,BMW,SERIE 5,Private,ICE,MKL,FOCUS SEGMENT,Standard,SEDAN,4
2023,03,BMW,SERIE 5,Private,PHEV,MKL,FOCUS SEGMENT,Standard,SEDAN,2
2023,03,BMW,SERIE 5,RAC,ICE,MKL,FOCUS SEGMENT,Standard,SEDAN,54
2023,03,BMW,SERIE 5,RAC,PHEV,MKL,FOCUS SEGMENT,Standard,SEDAN,13
2023,03,BMW,SERIE 6,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAT,1
2023,03,BMW,SERIE 7,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,SEDAN,2
2023,03,BMW,SERIE 7,Corporate,PHEV,GKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,03,BMW,SERIE 7,RAC,ICE,GKL,FOCUS SEGMENT,Standard,SEDAN,12
2023,03,BMW,SERIE 7,RAC,PHEV,GKL,FOCUS SEGMENT,Standard,SEDAN,7
2023,03,BMW,SERIE 8,Private,ICE,GKL,FOCUS SEGMENT,Standard,CABRIO,2
2023,03,BMW,SERIE 8,RAC,ICE,GKL,FOCUS SEGMENT,Standard,CABRIO,6
2023,03,BMW,X1,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,274
2023,03,BMW,X1,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,55
2023,03,BMW,X1,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,270
2023,03,BMW,X1,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,32
2023,03,BMW,X1,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,57
2023,03,BMW,X1,RAC,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,4
2023,03,BMW,X2,Corporate,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,134
2023,03,BMW,X2,Corporate,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,22
2023,03,BMW,X2,Private,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,42
2023,03,BMW,X2,Private,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,2
2023,03,BMW,X2,RAC,ICE,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,03,BMW,X2,RAC,PHEV,UKL2,FOCUS SEGMENT,Standard,SAV,1
2023,03,BMW,X3,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,109
2023,03,BMW,X3,Corporate,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,32
2023,03,BMW,X3,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,32
2023,03,BMW,X3,Private,PHEV,KKL,FOCUS SEGMENT,Standard,SAV,9
2023,03,BMW,X4,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SAV,127
2023,03,BMW,X4,Private,ICE,KKL,FOCUS SEGMENT,Standard,SAV,47
2023,03,BMW,X4,RAC,ICE,KKL,FOCUS SEGMENT,Standard,SAV,1
2023,03,BMW,X5,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,75
2023,03,BMW,X5,Corporate,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,49
2023,03,BMW,X5,Private,ICE,MKL,FOCUS SEGMENT,Standard,SAV,24
2023,03,BMW,X5,Private,PHEV,MKL,FOCUS SEGMENT,Standard,SAV,4
2023,03,BMW,X5,RAC,ICE,MKL,FOCUS SEGMENT,Standard,SAV,23
2023,03,BMW,X6,Corporate,ICE,MKL,FOCUS SEGMENT,Standard,SAV,49
2023,03,BMW,X6,Private,ICE,MKL,FOCUS SEGMENT,Standard,SAV,9
2023,03,BMW,X7,Corporate,ICE,GKL,FOCUS SEGMENT,Standard,SAV,9
2023,03,BMW,X7,Private,ICE,GKL,FOCUS SEGMENT,Standard,SAV,4
2023,03,BMW,X7,RAC,ICE,GKL,FOCUS SEGMENT,Standard,SAV,1
2023,03,BMW,XM,Corporate,PHEV,GKL,FOCUS SEGMENT,M,SAV,5
2023,03,BMW,Z4,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,ROADSTER,2
2023,03,BMW,Z4,Private,ICE,KKL,FOCUS SEGMENT,Standard,ROADSTER,2
2023,03,BMW,Z4,RAC,ICE,KKL,FOCUS SEGMENT,Standard,ROADSTER,23
2023,03,BOMBARDIER,,Corporate,ICE,,,,,3
2023,03,BOMBARDIER REC PROD INC,,Private,ICE,,,,,2
2023,03,BORRA,,Corporate,ICE,,,,,1
2023,03,BRP,,Corporate,ICE,,,,,10
2023,03,BRP,,Private,ICE,,,,,4
2023,03,BRP,,RAC,ICE,,,,,2
2023,03,BULLFUEGO,,Corporate,ICE,,,,,1
2023,03,BUNKERVAN,,Corporate,ICE,,,,,1
2023,03,BUNKERVAN,,RAC,ICE,,,,,1
2023,03,BURSTNER GMBH,,Private,ICE,,,,,3
2023,03,BYD,,RAC,BEV,,,,,4
2023,03,BYD,ATTO 3,Corporate,BEV,UKL2,REST,Standard,SAV,17
2023,03,BYD,HAN,Corporate,BEV,MKL,REST,Standard,SEDAN,1
2023,03,BYD,TANG,Corporate,BEV,KKL,REST,Standard,SAV,5
2023,03,C.M.,,Corporate,ICE,,,,,1
2023,03,C.T.E.,,Corporate,ICE,,,,,1
2023,03,CADILLAC,,Corporate,ICE,,,,,1
2023,03,CADILLAC,CTS,Corporate,ICE,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2023,03,CAFRAN,,Corporate,ICE,,,,,1
2023,03,CAFRISE,,Corporate,ICE,,,,,4
2023,03,CAFRISE,,Private,ICE,,,,,2
2023,03,CALLAU,,Corporate,ICE,,,,,1
2023,03,CAPRON,,Corporate,ICE,,,,,1
2023,03,CAPRON,,Private,ICE,,,,,1
2023,03,CAPRON,,RAC,ICE,,,,,10
2023,03,CAPRON GMBH,,Private,ICE,,,,,3
2023,03,CAPRON GMBH,,RAC,ICE,,,,,3
2023,03,CAR-BUS.NET,,Corporate,ICE,,,,,3
2023,03,CARROCER.FRIGOR.SEVILLA,,Corporate,ICE,,,,,3
2023,03,CARROCERA CASTROSUA SA,,Corporate,ICE,,,,,3
2023,03,CARROCERIAS CITY,,Corporate,ICE,,,,,2
2023,03,CARROCERIAS CREVILLENTE,,RAC,ICE,,,,,2
2023,03,CARROCERIAS EL GALLO,,Corporate,ICE,,,,,4
2023,03,CARROCERIAS GIL-MA-FER,,Private,ICE,,,,,1
2023,03,CARROCERIAS JANKAR,,Corporate,ICE,,,,,1
2023,03,CARROCERIAS JANKAR,,RAC,ICE,,,,,1
2023,03,CARROCERIAS MINDA,,Corporate,ICE,,,,,2
